timestamp,server,type,fingerprint,nickname,rss_kb,vmsize_kb,hwm_kb,frag_ratio,count,total_kb,avg_kb,min_kb,max_kb
2025-12-27T02:00:01,go,relay,A07E9CE1BDBEB961EDBB68877DD6DF5043170745,aesoprock,6323636,10217920,6422880,1.62,,,,,
2025-12-27T02:00:01,go,relay,3D58330052417673530A63739E9596ECC4B7793D,alchemist,4696752,10220392,4928768,2.18,,,,,
2025-12-27T02:00:01,go,relay,E4E956B350A1DDD188A965327822DB3C00C7CB9A,ant312,6373980,10215592,6461980,1.60,,,,,
2025-12-27T02:00:01,go,relay,28585B8A2570CE58E626907F1531D41291004438,araabmuzik,4572804,10254244,4917608,2.24,,,,,
2025-12-27T02:00:01,go,relay,2F506E337D75C2E879F8D7E5A2D043363D736180,asake,6452944,10215340,6545392,1.58,,,,,
2025-12-27T02:00:01,go,relay,6A39A3EF7075594C10D3009343B6693720090BC0,asapferg,4756684,10244336,4927864,2.15,,,,,
2025-12-27T02:00:01,go,relay,715620EF936D4CB4EB84BBD5D9CCEC7DDFEB4480,asapnast,4661960,10184248,4942908,2.18,,,,,
2025-12-27T02:00:01,go,relay,CE7B860158BC888E800B2C85F71059E03D69B2C8,asaptwenty12,4422108,10247700,4951216,2.32,,,,,
2025-12-27T02:00:01,go,relay,06AF6584EE7A3F5858A34B3693275B803F0CFBC3,atmosphere,6319748,10213768,6499440,1.62,,,,,
2025-12-27T02:00:01,go,relay,32D25F437EB58E246D30AABBEB5D74B5034CB875,ayrastarr,6352964,10223516,6500500,1.61,,,,,
2025-12-27T02:00:01,go,relay,7481799A8BB7F2C93C9A3B0FE79E064FF1A4189A,bigflo,6414512,10218848,6546972,1.59,,,,,
2025-12-27T02:00:01,go,relay,700EF8E7CFCE35931497228161A592830636CEC1,biggeazy,6495660,10214724,6589044,1.57,,,,,
2025-12-27T02:00:01,go,relay,BD74F6E0ABFC9C3379019268E41BBBF493367198,bigkrit,4543312,10244796,5006680,2.25,,,,,
2025-12-27T02:00:01,go,relay,0833FA63031FD1007AAF386576B6CA2452460C5B,bigl,6445568,10225020,6555484,1.59,,,,,
2025-12-27T02:00:01,go,relay,B14E7F3B73FEFC6178BBADE2D9E0448F71B519DB,bigpoppa,6665508,10223700,6739312,1.53,,,,,
2025-12-27T02:00:01,go,relay,CD334D07B344FBC57765DD4233589B77F844D87B,bigpun,6259092,10229804,6390720,1.63,,,,,
2025-12-27T02:00:01,go,relay,4C00F68D82B0B5461CC7B7D9EBD517CE25D496A6,blackmoon,6368492,10224824,6472608,1.61,,,,,
2025-12-27T02:00:01,go,relay,3AA910922EE4E3D03A84C4A1D0EB46B3B069AE6F,bluesfear,6285960,10226960,6347508,1.63,,,,,
2025-12-27T02:00:01,go,relay,A467604FC2E16F025011FF8C62224660DC256FA3,brentfaiyaz,6332568,10228912,6467724,1.62,,,,,
2025-12-27T02:00:01,go,relay,D099EE5472F5869C95171F959245BF4AEDCE1F72,brentwb,6335496,10222680,6402040,1.61,,,,,
2025-12-27T02:00:01,go,relay,EF0C0E004A84CD840BAB8919B9DBBF6F93AAC40A,buckshot,6490596,10225212,6595868,1.58,,,,,
2025-12-27T02:00:01,go,relay,67172961BCC34DE065225EBBDE9D3A72E40EA386,busta,6311860,10213908,6469988,1.62,,,,,
2025-12-27T02:00:01,go,relay,8A5B9A2D0B37BE2F8ECFB14396EB4D432131D907,bustarhymes,6519392,10217212,6601856,1.57,,,,,
2025-12-27T02:00:01,go,relay,23AD693644B0243002B5FDD3120415CDF1AA2F6A,cardogotwings,4800460,10244752,5037224,2.13,,,,,
2025-12-27T02:00:01,go,relay,8E0EDE6F6FB6F951DC65E177E72A102CEC429701,citymorgue,6379872,10216120,6461504,1.60,,,,,
2025-12-27T02:00:01,go,relay,55A094DCC9BBD9E9CE030C06B0F7541096C91DC2,ckay,6385952,10226184,6470656,1.60,,,,,
2025-12-27T02:00:01,go,relay,68DD61F2A847AD9EB92253E48DBF7C82EF02B8D7,darickmemphis,6334540,10217392,6391980,1.61,,,,,
2025-12-27T02:00:01,go,relay,9833F6E8B14BF3703E673D55DDBE07FD2A7F7222,davido,6351944,10212592,6455336,1.61,,,,,
2025-12-27T02:00:01,go,relay,596FE43471D0028C91AFFAEE84CF4D9A97864775,dblock,6398624,10215384,6538628,1.60,,,,,
2025-12-27T02:00:01,go,relay,BF834CD6439E3ACD750F8E08E80F437C0660110C,deante,6442076,10221192,6512724,1.59,,,,,
2025-12-27T02:00:01,go,relay,A9AE290E7EC3BA76FBEF71C282720EDBADA65C8F,denzelzel,6176504,10222684,6273584,1.66,,,,,
2025-12-27T02:00:01,go,relay,7D015F264746589D6E23CC8BAC9F6ECEE0C2447D,destinyy,6458588,10212120,6525120,1.58,,,,,
2025-12-27T02:00:01,go,relay,EFAD82577079C311AEDC8D7D3CFD9572C9919E5A,dizzeerascal,6482776,10209664,6580396,1.57,,,,,
2025-12-27T02:00:01,go,relay,6EE78440790F0DFFF6EEEEA459243B3F3962CC55,djpremier,4744100,10260700,5040320,2.16,,,,,
2025-12-27T02:00:01,go,relay,F1BF9AEC895AE6007CE58C1C81FA7BFCAFBED08F,dreamville,6466420,10220180,6516504,1.58,,,,,
2025-12-27T02:00:01,go,relay,272B6E6276D7AC4D63A9495461B5D7053B046E8E,duckworth,6158652,10216956,6355828,1.66,,,,,
2025-12-27T02:00:01,go,relay,60F9DD87853EA004F0CCE108CF196DA3D41E35DE,edenshizzy,6465164,10220020,6554384,1.58,,,,,
2025-12-27T02:00:01,go,relay,CC9506FB736F968FB279578A9580353FA99DE7B7,elp,6373836,10215776,6520308,1.60,,,,,
2025-12-27T02:00:01,go,relay,3E25D2B1067278ABFA0383C3F09B8D0E9107F81A,elpee,6372164,10220980,6430060,1.60,,,,,
2025-12-27T02:00:01,go,relay,7F71C8E448372615A6B20D3760C32087127C0027,ericksermon,6478328,10221416,6549144,1.58,,,,,
2025-12-27T02:00:01,go,relay,D914B73BAA89D87DA21DBAB6B9E0AB44C0CD205A,erikb,6404044,10228516,6473604,1.60,,,,,
2025-12-27T02:00:01,go,relay,0844B7152D17D88FD995FE333E1030906D2A5800,fabfivefreddy,6371808,10221712,6444088,1.60,,,,,
2025-12-27T02:00:01,go,relay,06FC5352149AA3A6CF81EDC0354F7633A537B66A,fireboy,6361708,10216300,6445588,1.61,,,,,
2025-12-27T02:00:01,go,relay,999A2499020793598B5829160071E17CA5B08E7B,fireboyoau,6321088,10216852,6425808,1.62,,,,,
2025-12-27T02:00:01,go,relay,0AF47CEC63E8027696E23FE0210B10DBF7D2C4BD,gangstarr,6299424,10215432,6494904,1.62,,,,,
2025-12-27T02:00:01,go,relay,786E501F317444574EEE890479B9C2F4258E83EA,ghostface,6430640,10215972,6525380,1.59,,,,,
2025-12-27T02:00:01,go,relay,4ABAB61B3AE41ADDB4FA18DAF4FF445F7CFA68B6,gza,6403260,10213980,6472288,1.60,,,,,
2025-12-27T02:00:01,go,relay,CA71C191BA37649CEC9A77B91859E512E31B1D5B,harryfraud,4545568,10250628,4902308,2.26,,,,,
2025-12-27T02:00:01,go,relay,62F2D6D6D9052760F40F48AD32A6857618F2EDDF,heltahskeltah,6165368,10217672,6314728,1.66,,,,,
2025-12-27T02:00:01,go,relay,8D55E78059CB694ABD69DEED64D444862B79D8E1,hitboy,4493428,10243292,4755048,2.28,,,,,
2025-12-27T02:00:01,go,relay,D7295A1CF68A984318D7E43CFEF3E212A7E3B747,icyblue,6357620,10209376,6467940,1.61,,,,,
2025-12-27T02:00:01,go,relay,9B8E46CE5715E77598C86C0664F547FF4E36E317,jcole,6433792,10219688,6518220,1.59,,,,,
2025-12-27T02:00:01,go,relay,2CBDE2D92BF757E772BE7F38691D5EE6872A6394,jcolenc,6333036,10215372,6537476,1.61,,,,,
2025-12-27T02:00:01,go,relay,C1C7EFD31DBB4AE9BD1A20777673D4CE323CC9FD,jdilla,5111564,10297140,5257568,2.01,,,,,
2025-12-27T02:00:01,go,relay,BD180E22EC9D54326B0D4A56CAC22BC12EA756AB,jermainedupri,4672244,10256156,4971960,2.20,,,,,
2025-12-27T02:00:01,go,relay,B139528D51A888E5EEA49805179E5648C92E6D95,jpegmafia,6459772,10230308,6528360,1.58,,,,,
2025-12-27T02:00:01,go,relay,C1EFC7157CB413043092F29301858FDAC71B9319,justblaze,4451100,10249228,4792104,2.30,,,,,
2025-12-27T02:00:01,go,relay,05CEC28A91C69E17046F6556A881800C8E8018D3,kdot,6434220,10224460,6544560,1.59,,,,,
2025-12-27T02:00:01,go,relay,3CF0891070C704BF2CCE14DE9CF14665E9FD3BE9,keithsweat,6378460,10214548,6477300,1.60,,,,,
2025-12-27T02:00:01,go,relay,97BC89D333D2624B29D172E3712AE44E88FE4AC6,kendricklamar,6414512,10216420,6478244,1.59,,,,,
2025-12-27T02:00:01,go,relay,EF237387E08B2DE9F02E557B60C01F0D7AB91CB4,kenmani,6542296,10233376,6636804,1.56,,,,,
2025-12-27T02:00:01,go,relay,F2E5CDE0BF294EA5A680F72B35295B197B8ACBA7,kidink,4545316,10246400,4898332,2.25,,,,,
2025-12-27T02:00:01,go,relay,B561DA50271A92F802375F4AC93362AE0E754555,killermike,6378472,10218468,6425916,1.60,,,,,
2025-12-27T02:00:01,go,relay,1B8B690E04E9AF7A4804D006CEAFBFE7CFB1D8C8,knuckspeck,6192232,10248488,6299072,1.66,,,,,
2025-12-27T02:00:01,go,relay,BB4A7EE762574B30831663770065FCF993225F3C,kokoroko,6429028,10228392,6507396,1.59,,,,,
2025-12-27T02:00:01,go,relay,4201AF46B142178338282D95CBA50D09E722BC4F,lanceyy,6363868,10219832,6451924,1.61,,,,,
2025-12-27T02:00:01,go,relay,01E52BC4FF6B421983D78A918041304D7BC132FC,largeprofessor,4715840,10248084,4939532,2.17,,,,,
2025-12-27T02:00:01,go,relay,F4F016C70B792918FBBC14CDB01B1C868584B8F9,lexluger,4531628,10245364,4809076,2.26,,,,,
2025-12-27T02:00:01,go,relay,7ED3CB5CFC322122E472517B7FBEDB2A6075C248,logic301,4713760,10262404,4988152,2.18,,,,,
2025-12-27T02:00:01,go,relay,BB5B181E54A9F93015EC39C02B084DE98F9162DA,loyle,6167552,10211520,6352880,1.66,,,,,
2025-12-27T02:00:01,go,relay,3259EC9187DC5D75640D358C44B5862D1E189F1B,loylecarner,6458232,10222788,6541016,1.58,,,,,
2025-12-27T02:00:01,go,relay,AAE1BA8D54E022E41D70625D12D1BE2C2C5F0EC4,madlib,4643032,10251848,4798264,2.21,,,,,
2025-12-27T02:00:01,go,relay,556C9A64ED5489352B402ABB784B70CAE243D37C,marleymarl,4989888,10271268,5187388,2.06,,,,,
2025-12-27T02:00:01,go,relay,DBB79FC130B319319B746FF9A381A6A59373DB7B,method,6382044,10211560,6477476,1.60,,,,,
2025-12-27T02:00:01,go,relay,8703759CCE41BE998CF57C269D7F874539017711,methodman,6461224,10238804,6553016,1.58,,,,,
2025-12-27T02:00:01,go,relay,957B22C1A161C13AC0FD71F46799DF244173C250,mustardonthebeat,4500060,10237864,4933072,2.28,,,,,
2025-12-27T02:00:01,go,relay,8E7FF58437C4B5D309A7F05C42F5149D6E220FBA,nastyyyy,6362820,10224456,6442424,1.61,,,,,
2025-12-27T02:00:01,go,relay,83331919E28138FD3FC8F891C40FD048C47A834D,noid,4396020,10255048,4845500,2.33,,,,,
2025-12-27T02:00:01,go,relay,0C153F744B6F9C7257A74C9E8CA405AD45362329,ocdp,6388464,10215872,6486016,1.60,,,,,
2025-12-27T02:00:01,go,relay,0114354ADC037C43CD7F11A708248894A06BF503,oceansample,6271584,10218640,6406600,1.63,,,,,
2025-12-27T02:00:01,go,relay,858661F9B568B2760717CE081A51E91E01293F2C,olamide,6325684,10223392,6444532,1.62,,,,,
2025-12-27T02:00:01,go,relay,CF88271B9FEA3899D26E172E5E2307A80ABFC52A,oldirtybastard,6348656,10221468,6417912,1.61,,,,,
2025-12-27T02:00:01,go,relay,3A35CE48B12B12AC6743D6EC5EB63D32CA468113,olisykes,6331260,10220912,6435292,1.61,,,,,
2025-12-27T02:00:01,go,relay,B80DA2F0AAA1FDE20C404661AF536A498079B35F,orelsan,6324192,10217920,6402860,1.62,,,,,
2025-12-27T02:00:01,go,relay,91409792364E350872311C17D0D90D6D9984DF06,peterock,4654832,10244220,4891452,2.20,,,,,
2025-12-27T02:00:01,go,relay,3EA0E9CF482C1778DF9FD606D720DAB9CECC0B88,pharrellwilliams,4633364,10260052,4889428,2.21,,,,,
2025-12-27T02:00:01,go,relay,F53D043CA3D1C05085027832F716138CD2BFD9B4,playboi,6433268,10212592,6505640,1.59,,,,,
2025-12-27T02:00:01,go,relay,7E1ACC1A49D2E65CD8FE35221B561512349A932F,playboicarti,6322900,10214048,6431644,1.62,,,,,
2025-12-27T02:00:01,go,relay,0842C38D6CDA0C9DA41032A43A4F30BF5264E13B,pmddawn,6269824,10226096,6361760,1.63,,,,,
2025-12-27T02:00:01,go,relay,2FCBAF88B282934C51EB8593B7B58730FBD8D9EC,raekwon,6423916,10214424,6488604,1.59,,,,,
2025-12-27T02:00:01,go,relay,510BC87A454DFEF35544B9CA6E099EDCBD4B671B,rakim,6431308,10225356,6509300,1.59,,,,,
2025-12-27T02:00:01,go,relay,F5912C16581BBA190AE09F1C521FEC0AE6A6260B,redman,6307908,10216288,6403160,1.62,,,,,
2025-12-27T02:00:01,go,relay,9859124CACB7FD936BC001A1CB04510673338AE0,rtj,6386516,10217740,6441420,1.60,,,,,
2025-12-27T02:00:01,go,relay,61DB34633B2DC9001CB80C84556A18C3ECA050B3,rugerofficial,6279360,10219676,6414216,1.63,,,,,
2025-12-27T02:00:01,go,relay,38091B3171EF265F2F450B22B684F878F47569FC,runthejewels,6242728,10212360,6360324,1.64,,,,,
2025-12-27T02:00:01,go,relay,31B1D8128F1D8851ACDED5508FA8C80A648808A0,rza,6330044,10226784,6440876,1.62,,,,,
2025-12-27T02:00:01,go,relay,6E78DFB20F93406DCDC7AF545717BA4B018A38CF,schoolboyq,4913488,10255844,5012008,2.09,,,,,
2025-12-27T02:00:01,go,relay,36F2FA08B1743506A8AB08F2A144B0E47D976FCE,seanprice,6463060,10220820,6575796,1.58,,,,,
2025-12-27T02:00:01,go,relay,DA37D8D5215149929DF4327531ACDB0CA810E18F,sheekmsp,6415628,10282232,6479884,1.60,,,,,
2025-12-27T02:00:01,go,relay,A51976FE0BB7BF1E87C1229D409621BB879EB780,slickslim,6425688,10217020,6476312,1.59,,,,,
2025-12-27T02:00:01,go,relay,7104DCF4DBFFAD180719BF216E5A0D90996D392D,slowthai,6380196,10217112,6473796,1.60,,,,,
2025-12-27T02:00:01,go,relay,42E422135195B25FE4E946B4BC9E11DB52A80A1A,slugatm,6241792,10222976,6373488,1.64,,,,,
2025-12-27T02:00:01,go,relay,5CA1EBAC7D56273D719B3405DC361DCFEACC4863,statikselektah,4719348,10278812,4963120,2.18,,,,,
2025-12-27T02:00:01,go,relay,CF47FDFBA5FA566D1B693846E2A537E27A041436,stromae,6188592,10219180,6293724,1.65,,,,,
2025-12-27T02:00:01,go,relay,1AA29AC04B5C3B78F2ACAC79B4083090447DBC11,stylespmsp,6273244,10213128,6390216,1.63,,,,,
2025-12-27T02:00:01,go,relay,04BDE37C97182C134102E912CD0936C98C5D2653,summerwalkertl,6376400,10208084,6516036,1.60,,,,,
2025-12-27T02:00:01,go,relay,8E543154E94A44D5103724B704B3B79CAE41CF4B,swizzbeatz,4722780,10240372,4911136,2.17,,,,,
2025-12-27T02:00:01,go,relay,C2EF27FD5B6B6AD98A51B381C91024BC71185186,sza,6385880,10218576,6527128,1.60,,,,,
2025-12-27T02:00:01,go,relay,8E663773B6489347EE34C6D3FFCFD9D6FC80A2DE,timbaland,4417468,10248308,4684308,2.32,,,,,
2025-12-27T02:00:01,go,relay,244C6661FEE1BD7C40EBCEB36612B275B8F97B96,tivasavage,6335220,10216524,6447804,1.61,,,,,
2025-12-27T02:00:01,go,relay,C05A51EF9DF1FE798F7E1272D1D5BF3C23B4F97C,tiwa,6416216,10214764,6518896,1.59,,,,,
2025-12-27T02:00:01,go,relay,7C97D58C62A3CAE2784C800BC520CB6F19C5C3AE,tydollasign,4627632,10271860,4980816,2.22,,,,,
2025-12-27T02:00:01,go,relay,79225623797A4F468425FDF3FFD2C04F867B3E2E,ukdrill,6408680,10212328,6488984,1.59,,,,,
2025-12-27T02:00:01,go,relay,6F609955F83F946F1DB8C9DE376B354CC26AC4C9,wale,4356324,10244556,4955816,2.35,,,,,
2025-12-27T02:00:01,go,relay,DCA7DCC498C1AC3D6B245F64D16981B8F3132D75,yaeji,6482936,10221420,6549312,1.58,,,,,
2025-12-27T02:00:01,go,relay,5BA2A32FC3EEE89B96F9CFD5B0E85C799E10B693,ygaddie,4667132,10232560,4981372,2.19,,,,,
2025-12-27T02:00:01,go,relay,B9CD24DC1E9E28FDFF7C0CA5D0FD82A4ED8F18BB,zacari,6286088,10216916,6367868,1.63,,,,,
2025-12-27T02:00:01,go,relay,B582D4EDEF5DAAD787856AFB2D5B9B7F2840C265,zillakami,6412696,10225168,6471512,1.59,,,,,
2025-12-28T02:00:01,go,aggregate,,,,,,,120,718178420,5984820,4473468,6726556
2025-12-28T02:00:01,go,relay,12E3D3AE15C3A4F39191EC69FF9FFB28A130A32E,9thwonder,6317892,10257196,6388536,1.62,,,,,
2025-12-28T02:00:01,go,relay,F14F2336C7FBCF654B670F765865CC471BC25465,absoul,4854404,10255308,5141632,2.11,,,,,
2025-12-28T02:00:01,go,relay,A07E9CE1BDBEB961EDBB68877DD6DF5043170745,aesoprock,6437304,10234820,6497072,1.59,,,,,
2025-12-28T02:00:01,go,relay,3D58330052417673530A63739E9596ECC4B7793D,alchemist,4828584,10227112,5037188,2.12,,,,,
2025-12-28T02:00:01,go,relay,E4E956B350A1DDD188A965327822DB3C00C7CB9A,ant312,6435040,10220228,6497564,1.59,,,,,
2025-12-28T02:00:01,go,relay,28585B8A2570CE58E626907F1531D41291004438,araabmuzik,4699224,10253692,4960584,2.18,,,,,
2025-12-28T02:00:01,go,relay,2F506E337D75C2E879F8D7E5A2D043363D736180,asake,6489348,10223096,6584752,1.58,,,,,
2025-12-28T02:00:01,go,relay,6A39A3EF7075594C10D3009343B6693720090BC0,asapferg,4843548,10250316,5097444,2.12,,,,,
2025-12-28T02:00:01,go,relay,715620EF936D4CB4EB84BBD5D9CCEC7DDFEB4480,asapnast,4652348,10186544,4988908,2.19,,,,,
2025-12-28T02:00:01,go,relay,CE7B860158BC888E800B2C85F71059E03D69B2C8,asaptwenty12,4492892,10247372,4951216,2.28,,,,,
2025-12-28T02:00:01,go,relay,06AF6584EE7A3F5858A34B3693275B803F0CFBC3,atmosphere,6305016,10231548,6507848,1.62,,,,,
2025-12-28T02:00:01,go,relay,32D25F437EB58E246D30AABBEB5D74B5034CB875,ayrastarr,6340160,10232360,6553704,1.61,,,,,
2025-12-28T02:00:01,go,relay,7481799A8BB7F2C93C9A3B0FE79E064FF1A4189A,bigflo,6266696,10222428,6566304,1.63,,,,,
2025-12-28T02:00:01,go,relay,700EF8E7CFCE35931497228161A592830636CEC1,biggeazy,6505572,10256556,6617316,1.58,,,,,
2025-12-28T02:00:01,go,relay,BD74F6E0ABFC9C3379019268E41BBBF493367198,bigkrit,4583268,10249872,5006680,2.24,,,,,
2025-12-28T02:00:01,go,relay,0833FA63031FD1007AAF386576B6CA2452460C5B,bigl,6474248,10233820,6567132,1.58,,,,,
2025-12-28T02:00:01,go,relay,B14E7F3B73FEFC6178BBADE2D9E0448F71B519DB,bigpoppa,6726556,10232468,6782080,1.52,,,,,
2025-12-28T02:00:01,go,relay,CD334D07B344FBC57765DD4233589B77F844D87B,bigpun,6343776,10241120,6479132,1.61,,,,,
2025-12-28T02:00:01,go,relay,4C00F68D82B0B5461CC7B7D9EBD517CE25D496A6,blackmoon,6398920,10244228,6531988,1.60,,,,,
2025-12-28T02:00:01,go,relay,3AA910922EE4E3D03A84C4A1D0EB46B3B069AE6F,bluesfear,6311988,10250088,6471900,1.62,,,,,
2025-12-28T02:00:01,go,relay,A467604FC2E16F025011FF8C62224660DC256FA3,brentfaiyaz,6332892,10231316,6512224,1.62,,,,,
2025-12-28T02:00:01,go,relay,D099EE5472F5869C95171F959245BF4AEDCE1F72,brentwb,6346056,10228260,6485860,1.61,,,,,
2025-12-28T02:00:01,go,relay,EF0C0E004A84CD840BAB8919B9DBBF6F93AAC40A,buckshot,6517660,10229240,6612564,1.57,,,,,
2025-12-28T02:00:01,go,relay,67172961BCC34DE065225EBBDE9D3A72E40EA386,busta,6412924,10226732,6513828,1.59,,,,,
2025-12-28T02:00:01,go,relay,8A5B9A2D0B37BE2F8ECFB14396EB4D432131D907,bustarhymes,6519416,10225028,6631652,1.57,,,,,
2025-12-28T02:00:01,go,relay,23AD693644B0243002B5FDD3120415CDF1AA2F6A,cardogotwings,4704248,10246856,5037224,2.18,,,,,
2025-12-28T02:00:01,go,relay,8E0EDE6F6FB6F951DC65E177E72A102CEC429701,citymorgue,6430272,10230680,6528024,1.59,,,,,
2025-12-28T02:00:01,go,relay,55A094DCC9BBD9E9CE030C06B0F7541096C91DC2,ckay,6504976,10231152,6567564,1.57,,,,,
2025-12-28T02:00:01,go,relay,68DD61F2A847AD9EB92253E48DBF7C82EF02B8D7,darickmemphis,6415980,10228848,6470228,1.59,,,,,
2025-12-28T02:00:01,go,relay,9833F6E8B14BF3703E673D55DDBE07FD2A7F7222,davido,6450464,10219752,6529020,1.58,,,,,
2025-12-28T02:00:01,go,relay,596FE43471D0028C91AFFAEE84CF4D9A97864775,dblock,6465328,10233544,6565144,1.58,,,,,
2025-12-28T02:00:01,go,relay,BF834CD6439E3ACD750F8E08E80F437C0660110C,deante,6456332,10224196,6521208,1.58,,,,,
2025-12-28T02:00:01,go,relay,A9AE290E7EC3BA76FBEF71C282720EDBADA65C8F,denzelzel,6181772,10234984,6341696,1.66,,,,,
2025-12-28T02:00:01,go,relay,7D015F264746589D6E23CC8BAC9F6ECEE0C2447D,destinyy,6465388,10216396,6560308,1.58,,,,,
2025-12-28T02:00:01,go,relay,EFAD82577079C311AEDC8D7D3CFD9572C9919E5A,dizzeerascal,6555600,10216244,6621440,1.56,,,,,
2025-12-28T02:00:01,go,relay,6EE78440790F0DFFF6EEEEA459243B3F3962CC55,djpremier,4793824,10269756,5067040,2.14,,,,,
2025-12-28T02:00:01,go,relay,F1BF9AEC895AE6007CE58C1C81FA7BFCAFBED08F,dreamville,6516644,10233504,6582216,1.57,,,,,
2025-12-28T02:00:01,go,relay,272B6E6276D7AC4D63A9495461B5D7053B046E8E,duckworth,6206992,10226412,6377504,1.65,,,,,
2025-12-28T02:00:01,go,relay,60F9DD87853EA004F0CCE108CF196DA3D41E35DE,edenshizzy,6495912,10228640,6589252,1.57,,,,,
2025-12-28T02:00:01,go,relay,CC9506FB736F968FB279578A9580353FA99DE7B7,elp,6485876,10221100,6615268,1.58,,,,,
2025-12-28T02:00:01,go,relay,3E25D2B1067278ABFA0383C3F09B8D0E9107F81A,elpee,6411124,10231392,6472884,1.60,,,,,
2025-12-28T02:00:01,go,relay,7F71C8E448372615A6B20D3760C32087127C0027,ericksermon,6465644,10232344,6594656,1.58,,,,,
2025-12-28T02:00:01,go,relay,D914B73BAA89D87DA21DBAB6B9E0AB44C0CD205A,erikb,6453796,10233464,6518916,1.59,,,,,
2025-12-28T02:00:01,go,relay,0844B7152D17D88FD995FE333E1030906D2A5800,fabfivefreddy,6421408,10227072,6517932,1.59,,,,,
2025-12-28T02:00:01,go,relay,06FC5352149AA3A6CF81EDC0354F7633A537B66A,fireboy,6407220,10229632,6525288,1.60,,,,,
2025-12-28T02:00:01,go,relay,999A2499020793598B5829160071E17CA5B08E7B,fireboyoau,6374280,10237092,6479128,1.61,,,,,
2025-12-28T02:00:01,go,relay,0AF47CEC63E8027696E23FE0210B10DBF7D2C4BD,gangstarr,6395096,10229692,6555824,1.60,,,,,
2025-12-28T02:00:01,go,relay,786E501F317444574EEE890479B9C2F4258E83EA,ghostface,6476584,10223088,6571588,1.58,,,,,
2025-12-28T02:00:01,go,relay,4ABAB61B3AE41ADDB4FA18DAF4FF445F7CFA68B6,gza,6443236,10222644,6530736,1.59,,,,,
2025-12-28T02:00:01,go,relay,CA71C191BA37649CEC9A77B91859E512E31B1D5B,harryfraud,4664092,10250268,4952744,2.20,,,,,
2025-12-28T02:00:01,go,relay,62F2D6D6D9052760F40F48AD32A6857618F2EDDF,heltahskeltah,6259124,10238400,6387124,1.64,,,,,
2025-12-28T02:00:01,go,relay,8D55E78059CB694ABD69DEED64D444862B79D8E1,hitboy,4473468,10248028,5047792,2.29,,,,,
2025-12-28T02:00:01,go,relay,D7295A1CF68A984318D7E43CFEF3E212A7E3B747,icyblue,6390272,10213780,6509944,1.60,,,,,
2025-12-28T02:00:01,go,relay,9B8E46CE5715E77598C86C0664F547FF4E36E317,jcole,6529036,10226336,6597656,1.57,,,,,
2025-12-28T02:00:01,go,relay,2CBDE2D92BF757E772BE7F38691D5EE6872A6394,jcolenc,6352532,10224212,6558464,1.61,,,,,
2025-12-28T02:00:01,go,relay,C1C7EFD31DBB4AE9BD1A20777673D4CE323CC9FD,jdilla,5150164,10296312,5352020,2.00,,,,,
2025-12-28T02:00:01,go,relay,BD180E22EC9D54326B0D4A56CAC22BC12EA756AB,jermainedupri,4919492,10255220,5120052,2.08,,,,,
2025-12-28T02:00:01,go,relay,B139528D51A888E5EEA49805179E5648C92E6D95,jpegmafia,6501484,10232580,6579012,1.57,,,,,
2025-12-28T02:00:01,go,relay,C1EFC7157CB413043092F29301858FDAC71B9319,justblaze,4528040,10252664,4859740,2.26,,,,,
2025-12-28T02:00:01,go,relay,05CEC28A91C69E17046F6556A881800C8E8018D3,kdot,6471728,10228376,6607844,1.58,,,,,
2025-12-28T02:00:01,go,relay,3CF0891070C704BF2CCE14DE9CF14665E9FD3BE9,keithsweat,6419196,10226524,6518128,1.59,,,,,
2025-12-28T02:00:01,go,relay,97BC89D333D2624B29D172E3712AE44E88FE4AC6,kendricklamar,6457760,10233412,6519360,1.58,,,,,
2025-12-28T02:00:01,go,relay,EF237387E08B2DE9F02E557B60C01F0D7AB91CB4,kenmani,6579344,10239848,6653556,1.56,,,,,
2025-12-28T02:00:01,go,relay,F2E5CDE0BF294EA5A680F72B35295B197B8ACBA7,kidink,4800200,10247868,5012488,2.13,,,,,
2025-12-28T02:00:01,go,relay,B561DA50271A92F802375F4AC93362AE0E754555,killermike,6428440,10220112,6522328,1.59,,,,,
2025-12-28T02:00:01,go,relay,1B8B690E04E9AF7A4804D006CEAFBFE7CFB1D8C8,knuckspeck,6256632,10255324,6411772,1.64,,,,,
2025-12-28T02:00:01,go,relay,BB4A7EE762574B30831663770065FCF993225F3C,kokoroko,6500060,10241772,6572484,1.58,,,,,
2025-12-28T02:00:01,go,relay,4201AF46B142178338282D95CBA50D09E722BC4F,lanceyy,6408876,10231124,6478576,1.60,,,,,
2025-12-28T02:00:01,go,relay,01E52BC4FF6B421983D78A918041304D7BC132FC,largeprofessor,4922560,10254872,5077828,2.08,,,,,
2025-12-28T02:00:01,go,relay,F4F016C70B792918FBBC14CDB01B1C868584B8F9,lexluger,4799600,10248356,5120484,2.14,,,,,
2025-12-28T02:00:01,go,relay,7ED3CB5CFC322122E472517B7FBEDB2A6075C248,logic301,4954624,10262556,5191668,2.07,,,,,
2025-12-28T02:00:01,go,relay,BB5B181E54A9F93015EC39C02B084DE98F9162DA,loyle,6261084,10221356,6403796,1.63,,,,,
2025-12-28T02:00:01,go,relay,3259EC9187DC5D75640D358C44B5862D1E189F1B,loylecarner,6519124,10237608,6587076,1.57,,,,,
